"station_id","station_name","climate_id","prov"
6321,"CHETICAMP","8200824","NS"
6322,"CHETICAMP","8200825","NS"
6323,"CLAM HARBOUR","8200850","NS"
6324,"CLARENCE","8200860","NS"
6325,"CLEMENTSVALE","8200875","NS"
6326,"CLIFTON","8200900","NS"
6327,"CLYDESDALE","8200940","NS"
6328,"COLLEGE GRANT","8200989","NS"
6329,"COLLEGEVILLE","8201000","NS"
6330,"COPPER LAKE","8201100","NS"
6331,"CORNWALL","8201200","NS"
6332,"DARTMOUTH","8201292","NS"
6333,"DAYTON","8201336","NS"
6334,"DEBERT","8201380","NS"
6335,"DEBERT A","8201400","NS"
6336,"DEMING","8201410","NS"
6337,"DICKIE BROOK","8201500","NS"
6338,"DIGBY","8201600","NS"
6339,"DIGBY AIRPORT","8201601","NS"
6340,"DIGBY CKDY","8201602","NS"
6341,"DIGBY PRIM POINT","8201605","NS"
6342,"EAST JORDAN","8201685","NS"
6343,"EAST RIVER ST MARY'S","8201690","NS"
6344,"ECUM SECUM","8201700","NS"
6345,"EDDY POINT","8201716","NS"
6346,"ELMSDALE","8201750","NS"
6347,"FARMINGTON","8201766","NS"
6348,"FIVE MILE LAKE","8201800","NS"
6349,"FRASER BROOK IHD","8201850","NS"
6350,"FRIZZLETON","8201900","NS"
6351,"GARLAND","8201925","NS"
6352,"GLENORA FALLS","8201950","NS"
6353,"GREAT VILLAGE","8201980","NS"
6354,"GREENWOOD A","8202000","NS"
6355,"HALIFAX","8202198","NS"
6356,"HALIFAX","8202200","NS"
6357,"HALIFAX CITADEL","8202220","NS"
6358,"HALIFAX STANFIELD INT'L A","8202250","NS"
6359,"HALL'S HARBOUR","8202260","NS"
6360,"HAMMONDS PLAINS","8202270","NS"
6361,"HARMONY","8202300","NS"
6362,"HEAD JEDDORE","8202337","NS"
6363,"HELLS GATE","8202350","NS"
6364,"HOLLOW BRIDGE","8202400","NS"
6365,"HOPEWELL","8202415","NS"
6366,"HUBBARDS","8202420","NS"
6367,"INDIAN BROOK","8202465","NS"
6368,"INGONISH BEACH","8202500","NS"
6369,"INVERNESS (AUT)","8202550","NS"
6370,"JACKSON","8202565","NS"
6371,"KEBLE","8202580","NS"
6372,"KEJIMKUJIK PARK","8202590","NS"
6373,"KEMPTVILLE","8202700","NS"
6374,"KEMPTVILLE 2","8202701","NS"
6375,"KENTVILLE CDA","8202800","NS"
6376,"LAKE CHARLOTTE","8202890","NS"
6377,"LAKE ROSSIGNOL","8202900","NS"
6378,"LAWRENCETOWN","8202925","NS"
6379,"LILY DALE","8202950","NS"
6380,"LISCOMB GAME SANCTUARY","8202975","NS"
6381,"LIVERPOOL","8203000","NS"
6382,"LIVERPOOL","8203001","NS"
6383,"LIVERPOOL BIG FALLS","8203100","NS"
6384,"LIVERPOOL MILTON","8203120","NS"
6385,"LOCH LOMOND","8203150","NS"
6386,"LOCH LOMOND","8203151","NS"
6387,"LORNE STATION","8203156","NS"
6388,"LOUISBOURG","8203161","NS"
6389,"LOWER L'ARDOISE","8203164","NS"
6390,"LOWER MEAGHERS GRANT","8203165","NS"
6391,"LOWER SACKVILLE","8203170","NS"
6392,"LUCASVILLE","8203200","NS"
6393,"LYONS BROOK","8203230","NS"
6394,"MABOU","8203249","NS"
6395,"MACKAYS CORNER","8203268","NS"
6396,"MAHONE BAY","8203300","NS"
6397,"MAITLAND","8203320","NS"
6398,"MALAGASH POINT","8203396","NS"
6399,"MALAY FALLS","8203400","NS"
6400,"MARGAREE FORKS","8203422","NS"
6401,"MARGAREE FORKS","8203423","NS"
6402,"MARGAREE HARBOUR","8203425","NS"
6403,"MARYVALE","8203430","NS"
6404,"MAVILLETTE EXP ST","8203450","NS"
6405,"METEGHAN","8203498","NS"
6406,"METEGHAN RIVER","8203500","NS"
6407,"MIDDLEBORO","8203510","NS"
6408,"MIDDLE CLYDE RIVER","8203520","NS"
6409,"MIDDLE MUSQUODOBOIT","8203535","NS"
6410,"MIDDLETON","8203550","NS"
6411,"MILFORD","8203564","NS"
6412,"MILL VILLAGE","8203570","NS"
6413,"MOUNT UNIACKE","8203600","NS"
6414,"NAPPAN CDA","8203700","NS"
6415,"NEILS HARBOUR","8203740","NS"
6416,"NEW GERMANY","8203800","NS"
6417,"NEW GLASGOW TRENTON","8203905","NS"
6418,"NEW GRAFTON","8204000","NS"
6419,"NOEL","8204100","NS"
6420,"NOEL SHORE","8204124","NS"
6421,"NOEL SHORE EXP ST","8204125","NS"
6422,"NORTHEAST MARGAREE","8204150","NS"
6423,"NORTHEAST MARGAREE","8204151","NS"
6424,"NORTH SYDNEY","8204165","NS"
6425,"OVERTON","8204197","NS"
6426,"OXFORD","8204200","NS"
6427,"PARADISE","8204300","NS"
6428,"PARRSBORO","8204400","NS"
6429,"PENTZ","8204405","NS"
6430,"PICTOU","8204420","NS"
6431,"PICTOU","8204421","NS"
6432,"PICTOU LYONS BROOK","8204423","NS"
6433,"PIRATE HARBOUR","8204425","NS"
6434,"PLEASANT BAY GRAND ANSE","8204450","NS"
6435,"POCKWOCK LAKE","8204453","NS"
6436,"POINT EDWARD","8204455","NS"
6437,"POINT ACONI","8204456","NS"
6438,"POINT TUPPER","8204457","NS"
6439,"POINTE DE L'EGLISE","8204459","NS"
6440,"PORT DUFFERIN","8204477","NS"
6441,"PORT HASTINGS","8204480","NS"
6442,"PORT HAWKESBURY A","8204491","NS"
6443,"PORT HOOD","8204500","NS"
6444,"PORT MORIEN","8204510","NS"
6445,"PORT MORIEN","8204512","NS"
6446,"PORT MORIEN","8204513","NS"
6447,"PUGWASH","8204525","NS"
6448,"RAWDON","8204550","NS"
6449,"RIVER DENYS","8204565","NS"
6450,"RIVER HEBERT","8204570","NS"
6451,"RIVER JOHN","8204578","NS"
6452,"ROSEWAY","8204600","NS"
6453,"RUTH FALLS","8204620","NS"
6454,"SABLE ISLAND","8204700","NS"
6455,"SABLE ISLAND EAST END","8204702","NS"
6456,"ST MARGARET'S BAY","8204800","NS"
6457,"ST PAUL ISLAND","8204900","NS"
6458,"SALMON HOLE","8205000","NS"
6459,"SALT SPRINGS EXP ST","8205050","NS"
6460,"SAMBRO ISLAND","8205055","NS"
6461,"SANDY COVE NRC","8205062","NS"
6462,"SAULNIERVILLE","8205070","NS"
6463,"SEAFOAM","8205079","NS"
6464,"SHARPE BROOK IHD","8205085","NS"
6465,"SHEARWATER A","8205090","NS"
6466,"SHEET HARBOUR","8205100","NS"
6467,"SHEFFIELD MILLS","8205120","NS"
6468,"SHELBURNE","8205126","NS"
6469,"SHUNACADIE BEACH","8205148","NS"
6470,"SOUTH ALTON","8205170","NS"
6471,"SOUTH HIGHLANDS","8205180","NS"
6472,"SOUTH SIDE","8205192","NS"
6473,"SPRINGFIELD","8205200","NS"
6474,"SPRINGHILL","8205215","NS"
6475,"SPRINGHILL","8205217","NS"
6476,"SPRUCE HILL LAKE","8205300","NS"
6477,"SPRYFIELD","8205315","NS"
6478,"STELLARTON","8205400","NS"
6479,"STELLARTON LOURDES","8205401","NS"
6480,"STEWIACKE","8205490","NS"
6481,"STILLWATER","8205600","NS"
6482,"STILLWATER SHERBROOKE","8205601","NS"
6483,"SUGAR CAMP BROOK","8205623","NS"
6484,"SUMMERVILLE","8205650","NS"
6485,"SYDNEY","8205698","NS"
6486,"SYDNEY A","8205700","NS"
6487,"TATAMAGOUCHE","8205775","NS"
6488,"TIMBERLEA","8205800","NS"
6489,"TRAFALGAR","8205900","NS"
6490,"TRURO","8205988","NS"
6491,"TRURO","8205990","NS"
6492,"TRURO NSAC","8206000","NS"
6493,"TUSKET","8206100","NS"
6494,"UPPER MUSQUODOBOIT","8206180","NS"
6495,"UPPER STEWIACKE","8206200","NS"
6496,"URBANIA","8206208","NS"
6497,"WATERVILLE CAMBRIDGE","8206222","NS"
6498,"WENTWORTH","8206225","NS"
6499,"WENTWORTH VALLEY","8206228","NS"
6500,"WEST BRANCH","8206232","NS"
6501,"WESTERN HEAD","8206240","NS"
6502,"WEST NEW ANNAN","8206246","NS"
6503,"WESTPHAL","8206250","NS"
6504,"WESTPORT","8206260","NS"
6505,"WEYMOUTH FALLS","8206275","NS"
6506,"WHITEHEAD","8206300","NS"
6507,"WHITE ROCK","8206316","NS"
6508,"WINDSOR","8206400","NS"
6509,"WINDSOR FALMOUTH","8206404","NS"
6510,"WINDSOR FALMOUTH","8206405","NS"
6511,"WINDSOR KINGS COLLEGE","8206410","NS"
6512,"WINDSOR MARTOCK","8206415","NS"
6513,"WOLFVILLE","8206440","NS"
6514,"WRECK COVE BROOK","8206450","NS"
6515,"YARMOUTH","8206490","NS"
6516,"YARMOUTH A","8206500","NS"
6517,"YARMOUTH CDA EPF","8206600","NS"
6921,"AVONDALE","8200210","NS"
6922,"INVERNESS","8202535","NS"
6923,"KEJIMKUJIK 1","8202592","NS"
6924,"MILFORD STATION","8203567","NS"
6925,"NORTH KINGSTON","8204158","NS"
6926,"RIVER JOHN","8204577","NS"
6927,"TATAMAGOUCHE","8205774","NS"
6955,"LAKE AINSLIE","8202856","NS"
6956,"MINASVILLE","8203578","NS"
7103,"AMHERST (AUT)","8200091","NS"
7105,"BERWICK","8200578","NS"
7162,"TRURO (AUT)","8205992","NS"
7169,"MCNABS ISLAND (AUT)","8203478","NS"
7173,"HART ISLAND (AUT)","8202318","NS"
8990,"CARIBOU POINT (AUT)","8200774","NS"
9033,"ST PAUL ISLAND (AUT)","8204909","NS"
9833,"FOURCHU HEAD (AUT)","820J8C7","NS"
10078,"BEAVER ISLAND (AUT)","8200558","NS"
10661,"NORTHEAST MARGAREE (AUT)","8204154","NS"
10792,"GRAND ETANG","8201969","NS"
10848,"SABLE ISLAND 1","8204707","NS"
10859,"BRIER ISLAND","8200604","NS"
10914,"BACCARO POINT","8200254","NS"
10936,"CAPE GEORGE","8200647","NS"
10945,"SHEARWATER JETTY","8205093","NS"
10969,"BARRINGTON CCR","8200415","NS"
10970,"SYDNEY CCR","8205697","NS"
26824,"BEDFORD MWO","8200576","NS"
26864,"SABLE ISLAND","8204701","NS"
26969,"SOUTH MOUNTAIN","8205185","NS"
27141,"KENTVILLE CDA CS","8202810","NS"
27223,"SHEARWATER AUTO","8205091","NS"
27282,"SOUTH SIDE HARBOUR","8205193","NS"
27592,"NORTH MOUNTAIN CS","8204161","NS"
27600,"CHETICAMP CS","8200827","NS"
27602,"BERRYS BAY","8200577","NS"
27742,"LAKE MAJOR","8202896","NS"
27868,"TRENTON MUNICIPAL A","8205950","NS"
27930,"BRIDGETOWN","8200596","NS"
30326,"INGONISH BEACH RCS","8202502","NS"
30386,"BADDECK BELL","8200301","NS"
30387,"EAST WALLACE","8201695","NS"
30668,"MALAY FALLS","8203405","NS"
30681,"ASHDALE","8200180","NS"
31829,"LUNENBURG","8203210","NS"
41575,"TRACADIE","8205895","NS"
42083,"NAPPAN AUTO","8203702","NS"
42243,"DEBERT","8201390","NS"
43123,"BEDFORD RANGE","8200574","NS"
43124,"HALIFAX KOOTENAY","8202252","NS"
43183,"PARRSBORO","8204402","NS"
43403,"HALIFAX WINDSOR PARK","8202255","NS"
43404,"OSBORNE HEAD DND","8204190","NS"
43405,"HALIFAX DOCKYARD","8202240","NS"
43406,"BEDFORD BASIN","8200573","NS"
44363,"UPPER STEWIACKE RCS","8204193","NS"
44503,"SYDNEY CS","8205702","NS"
44523,"HAWKESBURY","8204493","NS"
46007,"BACCARO PT","8200255","NS"
47187,"SHEARWATER RCS","8205092","NS"
47247,"ANTIGONISH SNOW","8200152","NS"
48668,"PORT HAWKESBURY","8204495","NS"
49108,"MARTOCK 197M","8203429","NS"
49109,"MARTOCK 35M","8203428","NS"
49110,"WENTWORTH 280M","8206227","NS"
49111,"WENTWORTH 66M","8206226","NS"
49128,"HALIFAX COMMONS","8202221","NS"
49668,"LR.SACKVILLE/BEDFORD SNOW","8203171","NS"
49748,"ESKASONI FIRST NATION AUTOMATIC WEATHER STATION","8201780","NS"
49769,"CHETICAMP SNOW","8200830","NS"
50008,"UPPER STEWIACKE SNOW","8204195","NS"
50133,"YARMOUTH A","8206495","NS"
50208,"EMERGENCY WEATHER STATION #2","8202195","NS"
50408,"YARMOUTH RCS","8206491","NS"
50620,"HALIFAX STANFIELD INT'L A","8202251","NS"
52202,"SABLE ISLAND A","8204703","NS"
52518,"SYDNEY A","8205701","NS"
53538,"COLLEGEVILLE AUTO","8201001","NS"
53938,"HALIFAX STANFIELD INT'L A","8202249","NS"
54281,"SYDNEY A","8205703","NS"
54284,"YARMOUTH A","8206496","NS"
54578,"LOUISBOURG","8203163","NS"
54603,"SHELBURNE SANDY POINT","8205130","NS"
54618,"CHETICAMP HIGHLANDS NATIONAL PARK","8200828","NS"
54639,"SABLE ISLAND","8204708","NS"
55218,"ALDERSVILLE","8204020","NS"
1621,"LITTLE DOCTOR LAKE","220BFH3","NT"
1622,"MARIAN LAKE TOWER","220K68F","NT"
1623,"AKLAVIK A","2200100","NT"
1624,"AKLAVIK RADIOSONDE","2200200","NT"
1625,"ANGUS TOWER","2200310","NT"
1626,"ARCTIC RED RIVER","2200412","NT"
1627,"ATKINSON POINT","2200430","NT"
1629,"BEAR TOWER","2200554","NT"
1631,"CADILLAC MINE","2200597","NT"
1632,"CAMERON HILLS","2200606","NT"
1633,"CAPE PARRY A","2200675","NT"
1635,"YOHIN","2204300","NT"
1636,"CLIFTON POINT","2200730","NT"
1638,"COLOMAC MINE","2200822","NT"
1642,"FLAT RIVER","2201345","NT"
1643,"FORT FRANKLIN","2201380","NT"
1644,"FORT GOOD HOPE A","2201400","NT"
1645,"FORT GOOD HOPE 2","2201500","NT"
1646,"FORT LIARD A","2201575","NT"
1647,"FORT MCPHERSON","2201600","NT"
1648,"FORT MCPHERSON A","2201601","NT"
1649,"FORT MCPHERSON NWLFS","2201602","NT"
1650,"TULITA A","2201700","NT"
1651,"FORT PROVIDENCE","2201800","NT"
1652,"FORT RELIANCE","2201900","NT"
1653,"FORT RESOLUTION","2201998","NT"
1654,"FORT RESOLUTION A","2202000","NT"
1655,"FORT SIMPSON","2202100","NT"
1656,"FORT SIMPSON A","2202101","NT"
1657,"FORT SIMPSON CDA","2202110","NT"
1658,"FORT SMITH","2202196","NT"
1659,"FORT SMITH","2202198","NT"
1660,"FORT SMITH A","2202200","NT"
1661,"FRANK CHANNEL","2202250","NT"
1662,"HART LAKE","2202360","NT"
1663,"HAY RIVER","2202398","NT"
1664,"HAY RIVER A","2202400","NT"
1665,"HAY RIVER PARADISE GDNS","2202405","NT"
1666,"HORN PLATEAU","2202516","NT"
1667,"HORN RIVER","2202518","NT"
1668,"HORTON RIVER","2202520","NT"
1669,"INUVIK A","2202570","NT"
1670,"INUVIK CDA","2202580","NT"
1672,"LYNX LAKE","22026Q5","NT"
1674,"WHATI","2202678","NT"
1676,"LIARD TOWER","2202683","NT"
1677,"NAHANNI BUTTE","2202723","NT"
1678,"NAHANNI VALLEY","2202727","NT"
1679,"NICHOLSON PENINSULA","2202750","NT"
1680,"NORMAN WELLS A","2202800","NT"
1681,"NORMAN WELLS SITE 1","2202805","NT"
1682,"NORMAN WELLS SITE 2","2202806","NT"
1683,"NORMAN WELLS SITE 3","2202807","NT"
1684,"NORMAN WELLS SITE 4","2202808","NT"
1685,"PAULATUK A","2203057","NT"
1686,"PEARCE POINT","2203080","NT"
1687,"PINE POINT","2203100","NT"
1688,"PINE POINT","2203101","NT"
1689,"PORTER LAKE","2203283","NT"
1690,"PORT RADIUM","2203300","NT"
1691,"RAE LAKES","2203360","NT"
1693,"SANS SAULT RAPIDS","2203675","NT"
1694,"SNARE RAPIDS","2203700","NT"
1695,"SNOWDRIFT","2203750","NT"
1696,"TSICHU RIVER","2203891","NT"
1697,"TSU LAKE","2203892","NT"
1698,"TUKTOYAKTUK","2203900","NT"
1699,"TUKTOYAKTUK","2203910","NT"
1700,"TUKTOYAKTUK A","2203912","NT"
1701,"TUNDRA MINE","2203920","NT"
1702,"TUNGSTEN","2203922","NT"
1703,"TUNUNUK","2203925","NT"
1704,"TWIN GORGES","2203933","NT"
1705,"WRIGLEY A","2204000","NT"
1706,"YELLOWKNIFE A","2204100","NT"
1707,"YELLOWKNIFE HYDRO","2204200","NT"
1787,"CAPE NOREM","2500667","NT"
1788,"HOLMAN","2502500","NT"
1789,"ULUKHAKTOK A","2502501","NT"
1791,"JOHNSON POINT A","2502657","NT"
1792,"MOULD BAY A","2502700","NT"
1794,"SACHS HARBOUR A","2503650","NT"
6850,"DELINE A","22010KA","NT"
8932,"CAMSELL RIVER (AUT)","2200617","NT"
8935,"FORT RELIANCE (AUT)","2201903","NT"
8938,"INUVIK UA","2202582","NT"
8944,"PORT RADIUM (AUT)","2203305","NT"
8947,"VIRGINIA FALLS","2203943","NT"
10075,"CAPE BATHURST","2200627","NT"
10076,"SACHS HARBOUR CLIMATE","2503648","NT"
10091,"PELLY ISLAND","2203095","NT"
10209,"INNER WHALEBACKS","2202560","NT"
10598,"THOMSEN RIVER","2503886","NT"
10687,"FORT LIARD","2201579","NT"
10757,"INDIN RIVER","2202552","NT"
10760,"LITTLE CHICAGO","220B6Q3","NT"
10823,"LIVERPOOL BAY","220B68C","NT"
10824,"STORM HILLS","220LQJJ","NT"
10825,"KEATS POINT","2202663","NT"
10845,"TUKTOYAKTUK 1","220C9JK","NT"
10846,"NICHOLSON PENINSULA 1","2202754","NT"
10867,"COLVILLE LAKE","2200824","NT"
10880,"SAMBAA K'E","220CQHR","NT"
10886,"GREAT SLAVE LAKE BUOY","220KLML","NT"
10896,"CLUT LAKE (AUT)","2200777","NT"
10897,"HANBURY RIVER","2202351","NT"
10902,"FORT PROVIDENCE","2201799","NT"
10908,"MOULD BAY CAMP","2502G00","NT"
10926,"GAMETI","2203359","NT"
10929,"GRAY LAKE","220LBQK","NT"
10931,"POWDER LAKE","2203315","NT"
26833,"RAMPART RIVER","2203390","NT"
26868,"HALDANE RIVER","2202349","NT"
26895,"RABBIT KETTLE","2203342","NT"
26896,"ST CHARLES CREEK","2203656","NT"
26986,"PAULATUK","2203058","NT"
26987,"TUKTOYAKTUK","2203914","NT"
27118,"NANGMAGVIK LAKE","2500440","NT"
27222,"INUVIK CR10","2202569","NT"
27240,"EKATI A","220N001","NT"
27324,"MOULD BAY CS","250M001","NT"
27338,"YELLOWKNIFE CS","2204155","NT"
27549,"FORT GOOD HOPE CS","2201450","NT"
27608,"LINDBURG LANDING","220N003","NT"
27609,"FORT SIMPSON","2202115","NT"
27610,"LOWER CARP LAKE","220N004","NT"
27620,"TRAIL VALLEY","220N005","NT"
27626,"TUKTUT NOGAIT","2203918","NT"
27749,"DELINE CS","2201022","NT"
27794,"JEAN MARIE","2202640","NT"
27797,"LUTSELK'E A","220L001","NT"
27798,"GAMETI AIRPORT","2203361","NT"
27889,"QAVVIK LAKE","2203341","NT"
29451,"LUTSELK'E CS","220L002","NT"
29715,"HOLMAN CS","2502505","NT"
31187,"DEADMEN VALLEY","22010H0","NT"
31470,"INUVIK AWOS A","2202575","NT"
41883,"INUVIK CLIMATE","2202578","NT"
41884,"FORT SMITH CLIMATE","2202202","NT"
41885,"HAY RIVER CLIMATE","2202402","NT"
41944,"FORT SIMPSON CLIMATE","2202102","NT"
43004,"NORMAN WELLS CLIMATE","2202810","NT"
45467,"YELLOWKNIFE-HENDERSON","2204110","NT"
50717,"NORMAN WELLS A","2202801","NT"
50721,"WEKWEETI A","2203980","NT"
51058,"YELLOWKNIFE A","2204101","NT"
51397,"AKLAVIK A","2200101","NT"
51477,"INUVIK A","2202571","NT"
51882,"FORT MCPHERSON A","2201599","NT"
51886,"GAMETI A","2203362","NT"
52600,"HAY RIVER A","2202401","NT"
52602,"FORT GOOD HOPE A","2201401","NT"
52778,"DELINE A","2201020","NT"
52779,"FORT LIARD A","2201576","NT"
52780,"FORT SIMPSON A","2202103","NT"
52798,"TULITA A","2201701","NT"
52899,"COLVILLE LAKE A","2200827","NT"
52962,"AKLAVIK A","2200105","NT"
52963,"FORT MCPHERSON A","2201606","NT"
52964,"DELINE A","2201023","NT"
52965,"FORT LIARD A","2201581","NT"
52966,"GAMETI A","2203365","NT"
52967,"TULITA A","2201705","NT"
53119,"FORT SMITH A","2202201","NT"
53298,"CAPE PROVIDENCE","2501419","NT"
53322,"FORT RESOLUTION A","2202010","NT"
53324,"FORT RESOLUTION A","2202001","NT"
53326,"SACHS HARBOUR A","2503649","NT"
53328,"SACHS HARBOUR A","2503651","NT"
53329,"ULUKHAKTOK A","2502503","NT"
53332,"ULUKHAKTOK A","2502502","NT"
53418,"PAULATUK A","2203056","NT"
53420,"PAULATUK A","2203055","NT"
53508,"LUTSELK'E A","2202690","NT"
53510,"LUTSELK'E A","2202687","NT"
53580,"FORT GOOD HOPE A","2201406","NT"
53581,"TUKTOYAKTUK A","2203913","NT"
53582,"TUKTOYAKTUK A","2203911","NT"
53600,"WRIGLEY A","2204001","NT"
53601,"WRIGLEY A","2204005","NT"
54140,"HAY RIVER A","2202403","NT"
54159,"FORT SIMPSON A","2202104","NT"
54218,"FORT SMITH A","2202203","NT"
54678,"DIAVIK DIAMOND MINE","2201100","NT"
54758,"NICHOLSON PENINSULA 2","2202751","NT"
55358,"YELLOWKNIFE AIRPORT","2204108","NT"
1628,"BATHURST INLET","2300550","NU"
1630,"BERNARD HARBOUR","2300555","NU"
1634,"CAPE PEEL","2300680","NU"
1637,"CLINTON POINT","2300750","NU"
1639,"CONTWOYTO LAKE","2300850","NU"
1640,"COPPERMINE","2300900","NU"
1641,"KUGLUKTUK A","2300902","NU"
1671,"LUPIN A","23026HN","NU"
1675,"LADY FRANKLIN POINT A","2302680","NU"
1692,"ROSS POINT","2303616","NU"
1708,"ARVIAT A","2300MKF","NU"
1709,"BAKER LAKE A","2300500","NU"
1710,"CHESTERFIELD","2300700","NU"
1711,"CHESTERFIELD INLET","2300705","NU"
1712,"CHESTERFIELD INLET A","2300707","NU"
1713,"CORAL HARBOUR A","2301000","NU"
1714,"ENNADAI LAKE","2301100","NU"
1715,"GJOA HAVEN A","2302335","NU"
1716,"HAT ISLAND","2302370","NU"
1717,"JENNY LIND ISLAND A","2302650","NU"
1718,"PELLY BAY","2303090","NU"
1719,"KUGAARUK A","2303092","NU"
1720,"RANKIN INLET","2303400","NU"
1721,"RANKIN INLET A","2303401","NU"
1722,"RANKIN INLET ARTC","2303403","NU"
1723,"SHEPHERD BAY A","2303685","NU"
1724,"SIMPSON LAKE","2303694","NU"
1725,"STURT POINT","2303830","NU"
1726,"WHALE COVE","2303985","NU"
1727,"WHALE COVE A","2303986","NU"
1728,"MEIGHEN ISLAND NORTH ICE","240BFHR","NU"
1729,"MEIGHEN ISLAND NORTH","240BFH9","NU"
1730,"MEIGHEN ISLAND WEST","240BFQ9","NU"
1731,"ALERT","2400300","NU"
1732,"ARCTIC BAY","2400400","NU"
1733,"BATHURST ISLAND","2400552","NU"
1734,"BRAY ISLAND","2400560","NU"
1735,"BREVOORT ISLAND","2400565","NU"
1736,"BROUGHTON ISLAND","2400570","NU"
1737,"BROUGHTON VILLAGE","2400574","NU"
1738,"CAPE DORSET A","2400635","NU"
1739,"CAPE DYER","2400650","NU"
1740,"CAPE DYER A","2400654","NU"
1741,"CAPE HERSCHEL","2400658","NU"
1742,"CAPE HOOPER","2400660","NU"
1743,"CLYDE A","2400800","NU"
1744,"COBURG ISLAND","2400815","NU"
1745,"DEVON ISLAND","2401025","NU"
1746,"DEWAR LAKES","2401030","NU"
1747,"DUNDAS HARBOUR","2401050","NU"
1748,"DURBAN ISLAND","2401060","NU"
1749,"EKALUGAD FIORD","2401090","NU"
1750,"EUREKA A","2401200","NU"
1751,"FORT ROSS","2402050","NU"
1752,"GLADMAN POINT A","2402340","NU"
1753,"GRISE FIORD","2402345","NU"
1754,"GRISE FIORD","2402346","NU"
1755,"HALL BEACH A","2402350","NU"
1756,"IGLOOLIK","2402540","NU"
1757,"IGLOOLIK A","2402543","NU"
1758,"IQALUIT A","2402590","NU"
1759,"KEITH BAY","2402665","NU"
1760,"KILLINEK","2402667","NU"
1761,"KIVITOO","2402675","NU"
1762,"LAKE HARBOUR","2402681","NU"
1763,"LAKE HAZEN","2402682","NU"
1764,"LONGSTAFF BLUFF","2402684","NU"
1765,"MACKAR INLET","2402686","NU"
1766,"MARY RIVER","2402687","NU"
1767,"MATHESON POINT","2402688","NU"
1768,"MEIGHEN ISLAND ICE CAP","2402689","NU"
1769,"NANISIVIK A","2402730","NU"
1770,"NOTTINGHAM ISLAND","2402900","NU"
1771,"PADLOPING ISLAND","2403000","NU"
1772,"PANGNIRTUNG 1925 CLIMATE","2403050","NU"
1773,"POND INLET","2403200","NU"
1774,"POND INLET A","2403201","NU"
1775,"REPULSE BAY A","2403490","NU"
1776,"RESOLUTE CARS","2403500","NU"
1777,"RESOLUTION ISLAND","2403600","NU"
1778,"RESOLUTION ISLAND","2403602","NU"
1779,"ROWLEY ISLAND","2403625","NU"
1780,"SARCPA LAKE","2403680","NU"
1781,"SPENCE BAY","2403800","NU"
1782,"STRATHCONA SOUND","2403820","NU"
1783,"TALOYOAK A","2403854","NU"
1784,"WEST BAFFIN ISLAND","2403948","NU"
1785,"BYRON BAY A","2400595","NU"
1786,"CAMBRIDGE BAY A","2400600","NU"
1790,"ISACHSEN","2402600","NU"
1793,"REA POINT","2403450","NU"
6852,"POLARIS MINE LITTLE CORNWALLIS ISLAND","2403160","NU"
7337,"ROBERTSON LAKE (AUT)","2303610","NU"
7338,"MALLOCH DOME (AUT)","230BF86","NU"
7341,"ENNADAI LAKE (AUT)","2301102","NU"
7344,"HUDSON BAY SITE 1","2302530","NU"
7345,"HUDSON BAY SITE 2","2302531","NU"
7346,"HUDSON BAY SITE 3","2302532","NU"
7350,"ALERT BASE (AUT)","2400304","NU"
7351,"BLACK TOP RIDGE (AUT)","2400559","NU"
7352,"GRANT (AUT)","2402343","NU"
7353,"IDA (AUT)","2402536","NU"
7354,"MT ARTHUR (AUT)","2402710","NU"
7357,"SKULL POINT (AUT)","2403697","NU"
7359,"YANKEE (AUT)","2404030","NU"
7559,"ALERT A","2400302","NU"
8271,"QIKIQTARJUAQ A","2400572","NU"
8272,"KIMMIRUT A","240KFQJ","NU"
8273,"PANGNIRTUNG A","2403053","NU"
8274,"SANIKILUAQ A","2303667","NU"
8941,"LUPIN (AUT)","2302685","NU"
8950,"LONGSTAFF BLUFF A","2402F84","NU"
8951,"EAST DRAKE","2401070","NU"
8995,"KILLINEK (AUT)","2402F67","NU"
10082,"IQALUIT UA","2402594","NU"
10253,"ISACHSEN (AUT)","2402604","NU"
10721,"PANGNIRTUNG","2403049","NU"
10723,"BACK RIVER (AUT)","2300MQM","NU"
10744,"ALERT UA","2400306","NU"
10802,"DUBAWNT LAKE (AUT)","230J048","NU"
10803,"YATHKYED LAKE (AUT)","2304058","NU"
10826,"CROKER RIVER","230J01Q","NU"
10827,"HARDING RIVER","2302353","NU"
10828,"CAPE PEEL WEST","2400697","NU"
10829,"JENNY LIND ISLAND","2302649","NU"
10830,"GJOA HAVEN","230KLLM","NU"
10831,"EDINBURGH ISLAND","2401087","NU"
10832,"STURT POINT NORTH","2303831","NU"
10833,"SIMPSON LAKE","2303693","NU"
10834,"CAPE MCLAUGHLIN","24006FL","NU"
10835,"LAILOR RIVER","240B6Q0","NU"
10838,"KANGOK FIORD","240KFNP","NU"
10839,"CAPE MERCY","2400F63","NU"
10847,"PELLY BAY","2303093","NU"
10851,"NADLUARDJUK LAKE","2402718","NU"
10895,"ELLICE RIVER (AUT)","2301094","NU"
10904,"GLADMAN POINT","2402339","NU"
10971,"BROWN RIVER","2301331","NU"
27376,"LUPIN CS","230N002","NU"
29517,"ARCTIC BAY CS","2400404","NU"
31167,"WAGER BAY (AUT)","2403945","NU"
